mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,zcr_mean,label
-14.574394226074219,65.21034240722656,-19.872638702392578,31.508325576782227,-4.826449394226074,11.862319946289062,9.994608879089355,5.957391262054443,-3.8033692836761475,9.377888679504395,-4.387916088104248,3.339540958404541,-4.444170951843262,30.930387496948242,17.105382919311523,18.387292861938477,15.105891227722168,11.807520866394043,9.174661636352539,11.118584632873535,8.286324501037598,7.868569850921631,8.502997398376465,7.8985371589660645,7.909544467926025,6.94369649887085,0.4510386884212494,0.48132428526878357,0.3970595896244049,0.5355883240699768,0.4867514371871948,0.33870232105255127,0.42649778723716736,0.5258799195289612,0.6559699773788452,0.4179198443889618,0.45397570729255676,0.5171439051628113,19.846148632734096,15.815200763479085,17.676504339140116,17.612438126008115,17.466037214455,18.971200715517917,18.467133091644396,0.16366529907604488,disco
-53.4480094909668,56.161033630371094,-6.320986747741699,31.619056701660156,4.653374671936035,16.347412109375,4.119816780090332,1.8823281526565552,-0.3882387578487396,2.495932102203369,-0.5415108799934387,0.9562786221504211,0.4956481158733368,41.97893142700195,27.940893173217773,18.070724487304688,17.832359313964844,11.474494934082031,10.282320022583008,9.293659210205078,9.425180435180664,7.613078594207764,6.9834113121032715,7.672360420227051,7.0203704833984375,6.4469828605651855,0.4333389699459076,0.483173668384552,0.35673677921295166,0.3403274416923523,0.44492676854133606,0.41432464122772217,0.41831496357917786,0.35520654916763306,0.47262629866600037,0.5628279447555542,0.4193960428237915,0.4775960445404053,25.480795839058203,16.317490848479586,19.466232466596388,18.699682201543983,17.58117876831814,17.342526533475837,16.63864859649845,0.1402841101489938,disco
-32.4671745300293,65.00106811523438,-26.697555541992188,30.282535552978516,5.743128776550293,11.739748001098633,-2.158412456512451,10.449981689453125,-2.361821174621582,5.323516368865967,-3.8081305027008057,-0.8611962199211121,-0.18782520294189453,40.18499755859375,20.366397857666016,19.589160919189453,14.708721160888672,12.802706718444824,11.102873802185059,11.726040840148926,8.99897289276123,9.808547019958496,8.631510734558105,9.888235092163086,7.661113739013672,8.235780715942383,0.4225410521030426,0.5016008019447327,0.39938884973526,0.44684258103370667,0.3832629323005676,0.5177702307701111,0.491615891456604,0.41731348633766174,0.5798384547233582,0.4587620496749878,0.45281943678855896,0.39233946800231934,17.210515879347902,15.576410826593962,18.070306975492585,18.31419657332505,18.783081320741598,18.40658715317608,18.394440681710837,0.16440792497097523,disco
-68.97056579589844,63.13103485107422,-15.85486125946045,28.00218963623047,8.183475494384766,7.321165084838867,-4.936118125915527,9.494792938232422,-0.9736146926879883,-1.603598713874817,-6.19012975692749,-3.9367525577545166,-1.1710127592086792,64.30965423583984,24.93666648864746,23.190746307373047,12.486235618591309,12.329032897949219,8.574098587036133,7.948537349700928,6.349574565887451,7.110899925231934,7.546267986297607,7.433171272277832,7.068272590637207,6.8562397956848145,0.5567885637283325,0.48003309965133667,0.5719575881958008,0.49320435523986816,0.3802413046360016,0.5341897010803223,0.3870432674884796,0.386025995016098,0.2899268567562103,0.30293914675712585,0.4445098340511322,0.47899121046066284,31.24710083694612,14.921411481027608,17.379195621726698,17.29378897359922,18.81935359193488,17.013953389197642,16.261641434562733,0.17065354102167182,disco
-6.7841386795043945,61.12632369995117,-16.656654357910156,27.431991577148438,7.72236442565918,16.008893966674805,4.634706497192383,11.44950008392334,0.33629199862480164,9.83217716217041,3.185621738433838,5.025588035583496,-1.862208366394043,34.24005126953125,19.562664031982422,17.192331314086914,11.316621780395508,12.359539985656738,9.792343139648438,10.226877212524414,8.42903995513916,7.865485191345215,7.623892307281494,7.020654678344727,8.087631225585938,7.132238864898682,0.43994277715682983,0.4550085961818695,0.39158138632774353,0.468740314245224,0.4246522784233093,0.5012540817260742,0.3924284279346466,0.3825237452983856,0.49884331226348877,0.4206946790218353,0.48948386311531067,0.3855339586734772,16.353074649874344,13.947616188653324,17.536915217713247,17.430882664506342,17.800719698917742,17.3800556096488,17.698768868813332,0.15032410990712075,disco
-41.32794952392578,62.79434585571289,7.325326919555664,12.125494003295898,6.356637477874756,9.265048027038574,3.093090057373047,13.867353439331055,0.1636040210723877,8.06710147857666,-2.6970009803771973,-7.219517230987549,-3.245378255844116,38.87535095214844,22.771818161010742,18.8792667388916,13.194746017456055,10.341894149780273,11.617759704589844,11.073090553283691,8.66207218170166,8.458418846130371,7.76975679397583,8.39433479309082,7.8169169425964355,6.580533981323242,0.3549961447715759,0.2670240104198456,0.26480597257614136,0.2873532176017761,0.3311002254486084,0.2604038417339325,0.27304089069366455,0.45629626512527466,0.47129708528518677,0.6159603595733643,0.4860943853855133,0.4156360328197479,33.59829538222687,16.9040140307946,17.588306266959584,18.385441802942466,16.109336666623353,16.308956100005528,16.949500050369373,0.13097653226586686,disco
-57.66926956176758,68.38035583496094,-15.251751899719238,23.414113998413086,14.855438232421875,13.172660827636719,2.1979193687438965,12.811308860778809,0.06121476739645004,12.777957916259766,0.0394057035446167,3.369821548461914,0.8151105046272278,48.412506103515625,25.951034545898438,19.474863052368164,15.276276588439941,11.566164016723633,12.293128967285156,9.454947471618652,8.7461519241333,9.774773597717285,8.042651176452637,8.472329139709473,7.514152526855469,7.342935562133789,0.549065113067627,0.42336738109588623,0.37392354011535645,0.34937557578086853,0.4121292531490326,0.34279754757881165,0.3423518240451813,0.4814106822013855,0.46265101432800293,0.523391842842102,0.42847543954849243,0.45661330223083496,16.960432374258275,14.885624308087566,18.315836518458948,17.946396191221016,18.353529647962937,18.05307614823228,17.39171283492594,0.13174939229392416,disco
-40.07042694091797,56.2091064453125,23.67975425720215,31.92544937133789,2.4516677856445312,2.5737195014953613,-2.4787795543670654,3.0920588970184326,1.8828638792037964,3.350965738296509,0.0001427854149369523,-1.5209647417068481,-2.4554946422576904,51.31704330444336,20.14596176147461,17.529342651367188,14.475109100341797,10.657238960266113,10.62126350402832,10.955781936645508,7.4612321853637695,9.846407890319824,8.088451385498047,6.708477020263672,7.223850727081299,6.438103675842285,0.2684252858161926,0.3110887408256531,0.3853693902492523,0.4173413813114166,0.5816738605499268,0.49486956000328064,0.47304490208625793,0.4808192253112793,0.4437539279460907,0.4585888683795929,0.3592444658279419,0.38168296217918396,30.01612126852065,15.003766494024584,16.23550759562047,18.046105916710577,16.69220213818625,15.854521308338605,15.272217325807212,0.15957688842395512,disco
-23.927661895751953,61.22075653076172,-0.9586992263793945,25.331012725830078,0.39423465728759766,6.030254364013672,2.489081621170044,6.189191818237305,-0.3292669653892517,9.69687557220459,-5.507835388183594,1.06181800365448,-2.436964750289917,32.49463653564453,19.231700897216797,13.169732093811035,10.753071784973145,8.34104061126709,9.081337928771973,7.481739044189453,6.187472820281982,7.726344108581543,8.258091926574707,6.731967926025391,6.239837646484375,6.965564250946045,0.5521474480628967,0.32815849781036377,0.2911868691444397,0.3804513216018677,0.41945192217826843,0.6166234016418457,0.4280034601688385,0.41209861636161804,0.4307481050491333,0.4084431231021881,0.5546967387199402,0.4125521183013916,22.570070821374568,15.461363690109176,17.577604805871314,18.423500260047796,17.581745841583718,17.565018031051704,17.556725517608818,0.156306688999613,disco
-46.826416015625,103.72579956054688,22.14641571044922,9.23317813873291,2.2635014057159424,-4.791667938232422,4.809458255767822,0.9585230350494385,-9.410541534423828,-1.0655137300491333,-0.8630862236022949,-5.274380207061768,-1.7578693628311157,50.172821044921875,29.796512603759766,19.97260093688965,13.59739875793457,12.04989242553711,10.687335968017578,11.905965805053711,7.5169997215271,7.658453464508057,9.35407543182373,7.738970756530762,7.060204029083252,7.732052803039551,0.3926328420639038,0.3217516541481018,0.46526631712913513,0.3905995786190033,0.5191746950149536,0.3970898687839508,0.45181646943092346,0.4782741367816925,0.2985859215259552,0.44613412022590637,0.3136076033115387,0.5007898807525635,27.67451797887115,13.835148535467745,18.35388040402413,20.41272636650629,18.80703680336593,18.36902202292167,15.041693009674226,0.09018917497097523,disco
-36.030982971191406,83.65930938720703,-2.7294113636016846,32.392513275146484,9.196341514587402,4.13421630859375,0.03383898735046387,11.114394187927246,-2.890820264816284,7.905869007110596,0.6144370436668396,3.6502342224121094,3.751537799835205,43.43854522705078,27.224271774291992,17.701732635498047,12.769864082336426,8.717132568359375,9.906214714050293,9.379091262817383,7.790539264678955,7.676418304443359,7.008976936340332,8.184440612792969,6.726195812225342,7.861987113952637,0.45528966188430786,0.5078770518302917,0.45548057556152344,0.4513836205005646,0.5272886157035828,0.40566474199295044,0.41065743565559387,0.33931905031204224,0.33447593450546265,0.43390899896621704,0.41866534948349,0.47481292486190796,20.716482072546974,15.03184242272622,18.455843513296465,18.12286476017754,17.95941814699168,17.591875056129687,16.91826814038359,0.11443506010545666,disco
-98.15684509277344,92.40119171142578,2.6636738777160645,19.337894439697266,3.5860509872436523,-1.7657077312469482,-1.7049834728240967,-3.1714422702789307,-9.092040061950684,-4.0804572105407715,-5.185576438903809,-5.487850189208984,-4.233516216278076,58.65107727050781,29.345430374145508,20.767261505126953,16.811553955078125,13.791770935058594,11.836869239807129,8.587420463562012,8.627950668334961,8.806224822998047,7.346250534057617,8.071053504943848,7.249453544616699,6.831920623779297,0.4866544306278229,0.36136963963508606,0.5287780165672302,0.43136167526245117,0.38047558069229126,0.43285655975341797,0.3746722340583801,0.5203524231910706,0.2694105803966522,0.28423163294792175,0.44647008180618286,0.33975037932395935,29.559262968053034,14.123200560668515,18.342799714896888,17.570284802990674,17.72068773884246,17.200810805531404,15.320079924014829,0.12076004075561146,disco
-73.15040588378906,71.75239562988281,12.095571517944336,1.3943438529968262,4.529426097869873,10.863226890563965,3.8709230422973633,0.9386609792709351,-5.979771614074707,9.034467697143555,-2.3677687644958496,3.5552120208740234,-0.14263997972011566,61.519630432128906,22.724756240844727,23.547077178955078,21.13055992126465,15.272297859191895,14.236675262451172,13.147159576416016,10.779793739318848,11.660250663757324,9.495133399963379,9.596479415893555,8.403227806091309,8.932306289672852,0.3617834150791168,0.43799757957458496,0.2967345416545868,0.34031397104263306,0.2975943386554718,0.2812511920928955,0.4087364673614502,0.36493587493896484,0.49123328924179077,0.32736295461654663,0.3846244215965271,0.44794395565986633,27.800204106157597,14.966376012530977,18.940656375775177,19.761350233262792,19.98580713811764,18.362026066099336,16.584021817335046,0.14359928284636223,disco
-95.10371398925781,109.3531723022461,-30.161178588867188,16.35865592956543,20.039730072021484,11.96281623840332,3.485529899597168,6.173969268798828,5.2001824378967285,8.620757102966309,0.34259647130966187,0.3836270868778229,0.5362716317176819,92.61106872558594,40.46223831176758,29.30210304260254,15.944222450256348,17.428415298461914,8.250351905822754,10.454784393310547,6.834560394287109,5.7912397384643555,6.069144248962402,5.807950973510742,6.0528950691223145,6.05436897277832,0.36902105808258057,0.37296780943870544,0.5337149500846863,0.5034885406494141,0.44065478444099426,0.4748719036579132,0.36040329933166504,0.4375420808792114,0.38484686613082886,0.5146554708480835,0.5763266682624817,0.3708333969116211,24.263679603576833,15.477749546274296,18.267310355842703,17.75070835774645,19.400881312178367,18.964876020504768,16.064217475561748,0.10366263847232972,disco
-103.96162414550781,105.80915069580078,-14.325732231140137,36.738468170166016,-10.34866714477539,16.810850143432617,-6.82280969619751,8.140345573425293,-4.461958885192871,0.9882636666297913,-10.006155014038086,0.3835429251194,-1.7078524827957153,54.64364242553711,37.6674919128418,20.95540428161621,15.266928672790527,14.118836402893066,9.335331916809082,8.74829387664795,8.629217147827148,8.166337013244629,8.880453109741211,8.82406997680664,7.991812229156494,7.499362468719482,0.3423684239387512,0.34181085228919983,0.3224009573459625,0.41212859749794006,0.29366299510002136,0.247630774974823,0.34731537103652954,0.24552425742149353,0.2859821021556854,0.29709020256996155,0.4128381609916687,0.5637730956077576,26.171554409817684,16.811046034793325,20.639544436097058,20.267300105243162,20.6384717779762,19.159610738126215,20.227440007531,0.10330171850812693,disco
-115.1325454711914,70.42537689208984,31.2427921295166,11.176328659057617,13.064189910888672,3.8674585819244385,1.8087031841278076,4.970710754394531,-1.0388264656066895,3.926027297973633,-1.292635202407837,-0.68841552734375,-1.0751352310180664,50.395992279052734,21.962406158447266,28.616029739379883,15.826472282409668,11.219667434692383,10.715290069580078,7.187723636627197,8.815499305725098,8.843524932861328,7.3065619468688965,9.061842918395996,7.665367603302002,6.375241279602051,0.745841383934021,0.5255285501480103,0.3928939402103424,0.33277571201324463,0.28591227531433105,0.22925978899002075,0.23881323635578156,0.4118410050868988,0.35533758997917175,0.35691842436790466,0.43044528365135193,0.5082926154136658,19.700543867992803,15.864394671416978,18.175174262453456,18.657271459223015,17.807011463580153,16.639986557636732,15.227823906131409,0.1240548054131192,disco
-71.94239044189453,46.88916015625,21.026212692260742,29.95095443725586,9.497894287109375,2.405278444290161,8.244611740112305,2.5142548084259033,-2.1629691123962402,0.4397124648094177,-0.23318739235401154,-1.5565153360366821,-3.6136648654937744,45.71868896484375,21.372257232666016,15.001791000366211,13.600836753845215,11.820898056030273,9.682901382446289,8.813251495361328,8.05118179321289,6.359784126281738,7.903039455413818,7.280691623687744,6.990312576293945,5.976851940155029,0.3408399522304535,0.36177247762680054,0.46624869108200073,0.4411680996417999,0.5043238401412964,0.47552254796028137,0.5736644268035889,0.43937191367149353,0.31560736894607544,0.4676750898361206,0.4281008839607239,0.41003262996673584,27.59760509121928,14.38812678427133,17.865246119458185,17.123241204084852,16.79571253839975,16.092926684095996,14.773774000674718,0.17289993711300308,disco
-32.17341232299805,60.033607482910156,3.3775675296783447,18.96906852722168,4.3263349533081055,0.6811349391937256,-2.0263912677764893,1.3316941261291504,-4.646989822387695,3.789341688156128,-6.734154224395752,-4.892331123352051,-2.343729019165039,52.41401672363281,27.74861717224121,20.138946533203125,19.4715633392334,16.94287872314453,13.5226469039917,12.895146369934082,10.327096939086914,9.415565490722656,8.46243953704834,7.552238464355469,6.2246551513671875,7.635767936706543,0.4542120099067688,0.37328773736953735,0.39862409234046936,0.45108267664909363,0.3899964988231659,0.4731235206127167,0.4578346312046051,0.5330156683921814,0.46824178099632263,0.4108019769191742,0.4312615990638733,0.381675124168396,26.911139264198255,15.621104153046801,16.9751248989111,16.674938416993516,16.610995443460745,16.63668256410679,15.921957550143127,0.15100324412248453,disco
-69.59933471679688,83.0595703125,-16.599525451660156,0.11946944147348404,7.415704250335693,0.7696189880371094,1.337007999420166,4.690686225891113,-1.420871376991272,3.3284730911254883,-2.8755643367767334,-8.202937126159668,-5.765528202056885,48.217472076416016,20.99051284790039,17.483060836791992,13.759998321533203,10.225967407226562,10.03850269317627,8.664892196655273,7.707857608795166,8.618705749511719,8.159071922302246,7.837821960449219,8.078998565673828,6.922665119171143,0.2866545617580414,0.3698578476905823,0.2740750312805176,0.3716162145137787,0.310957670211792,0.48693591356277466,0.5516695380210876,0.37524664402008057,0.5085874199867249,0.28268200159072876,0.37579524517059326,0.277180016040802,29.763283687177804,16.141784640165422,18.9299768229383,19.11202778094558,19.46518879161988,17.54896292676296,15.207275906967556,0.12025853207236842,disco
-124.19867706298828,90.169677734375,-11.31260871887207,10.940361976623535,-1.1521435976028442,-3.75439715385437,-0.8530473709106445,-3.8402538299560547,-3.708951473236084,-0.2670247554779053,-5.823245525360107,-3.430600643157959,-4.625741481781006,68.41375732421875,29.91717529296875,16.515249252319336,15.650411605834961,10.616629600524902,13.543920516967773,11.009570121765137,10.880989074707031,10.174665451049805,9.262861251831055,8.584735870361328,8.025863647460938,9.557286262512207,0.5335789918899536,0.49466782808303833,0.3439455032348633,0.2575514018535614,0.2521325945854187,0.42769867181777954,0.33041149377822876,0.37279585003852844,0.3772837817668915,0.27984294295310974,0.3221457898616791,0.305026650428772,25.22205256923627,17.211007295703066,19.30843844511312,18.816944795386423,18.298970000234306,17.963676868658016,15.659084725696681,0.0996603950996517,disco
-68.09458923339844,66.36573028564453,11.869311332702637,21.982038497924805,9.769292831420898,6.696674346923828,1.6115297079086304,3.8194947242736816,0.9587366580963135,4.773913860321045,-4.204498291015625,-0.058831289410591125,-1.2347756624221802,51.73375701904297,23.354137420654297,17.996585845947266,18.501441955566406,12.88342571258545,10.988838195800781,11.506767272949219,8.25214672088623,8.517562866210938,8.843121528625488,7.859811782836914,7.226171016693115,7.310322284698486,0.341667115688324,0.33522742986679077,0.4593113660812378,0.3648133873939514,0.4273991882801056,0.508998453617096,0.43045464158058167,0.5167151093482971,0.3717802166938782,0.3895100951194763,0.3744409680366516,0.2949276864528656,28.673420634517072,15.248459898897348,17.611916993133914,17.948215562122538,17.821843180223425,16.75772482362669,15.722325906744786,0.1315751681017802,disco
-155.63731384277344,60.56849670410156,23.1668643951416,31.18634796142578,25.054384231567383,16.906993865966797,9.438360214233398,8.449132919311523,5.317451000213623,6.556657314300537,5.762754440307617,3.9231863021850586,7.559715270996094,81.18011474609375,35.086875915527344,37.68122482299805,17.876399993896484,16.216960906982422,12.340705871582031,10.809048652648926,10.990595817565918,9.758986473083496,7.896310329437256,9.337791442871094,7.517828464508057,8.199296951293945,0.44453164935112,0.422990083694458,0.4481782615184784,0.45016780495643616,0.5211662650108337,0.5123023986816406,0.4537975788116455,0.4550727903842926,0.4907171428203583,0.5588646531105042,0.5521586537361145,0.5141850709915161,26.042824329530358,15.520437600106373,17.66066400910813,15.703939973945962,16.53112058245138,16.771738399255362,14.581356834783099,0.10124882086880804,disco
-20.481245040893555,53.708106994628906,5.945927143096924,10.153067588806152,17.057161331176758,9.541378021240234,4.611902713775635,6.3989410400390625,-0.33330103754997253,1.7238894701004028,3.6845264434814453,-0.7746317386627197,-5.887972354888916,41.058441162109375,20.769689559936523,19.06772804260254,14.319427490234375,11.221384048461914,7.7671403884887695,8.625853538513184,7.019013404846191,7.298027038574219,8.011362075805664,8.983935356140137,6.35945987701416,6.89724588394165,0.4188724756240845,0.4984189569950104,0.6143240928649902,0.5234376788139343,0.45300206542015076,0.46475234627723694,0.45601341128349304,0.5768569707870483,0.47638970613479614,0.45103803277015686,0.4742530882358551,0.3886588513851166,26.495350665273023,14.123669038420982,16.592080204469063,15.647103633966951,16.528317833828595,15.33110608138778,14.782924782776929,0.1982474784732972,disco
-59.00656509399414,68.8701171875,-8.457221984863281,3.5900607109069824,5.072522163391113,3.284627914428711,13.525486946105957,-1.369273066520691,1.6712123155593872,3.7126450538635254,-3.7159910202026367,-0.3171887695789337,-2.835763692855835,42.96726608276367,18.38621711730957,15.013961791992188,13.6305513381958,11.4249267578125,10.5382719039917,9.72426986694336,9.32086181640625,9.206868171691895,8.656051635742188,9.240933418273926,7.435593128204346,7.7340826988220215,0.3111954629421234,0.3678976893424988,0.3528892993927002,0.3996891379356384,0.4882003664970398,0.44151413440704346,0.472618967294693,0.4307507872581482,0.4185088574886322,0.31451284885406494,0.294279545545578,0.316825807094574,28.14242326382988,15.627046334433583,18.228268662305826,17.801853830196215,17.86666224211931,18.33877043735034,16.20235369691022,0.13853393176760836,disco
-40.7292366027832,63.94740295410156,4.904890060424805,16.340808868408203,12.100067138671875,9.339080810546875,4.540617942810059,5.189632892608643,-0.5894373655319214,-0.06985197216272354,2.9546146392822266,-1.4821672439575195,-1.7598724365234375,44.74850082397461,20.898883819580078,14.777390480041504,15.734881401062012,14.131888389587402,9.623412132263184,9.527680397033691,7.990306377410889,7.654205799102783,8.284869194030762,7.163671493530273,6.377661228179932,6.191878318786621,0.4936295747756958,0.42305120825767517,0.49463868141174316,0.4713420569896698,0.47036194801330566,0.3419257402420044,0.3577251434326172,0.42272406816482544,0.4362061321735382,0.5152310729026794,0.4359828233718872,0.5408594012260437,26.62265599529481,15.244886780670944,16.655271435178665,16.043070067899222,17.76915787466096,15.743414373602233,15.652658668885586,0.1508622774767802,disco
-66.56880950927734,58.31061935424805,-8.17902660369873,15.493414878845215,5.575189113616943,7.697162628173828,4.071543216705322,-3.5835304260253906,-1.321885108947754,1.608825922012329,-5.4825334548950195,-3.7345499992370605,-3.239858627319336,49.27593231201172,18.31797218322754,16.094783782958984,15.326261520385742,11.911059379577637,10.97594928741455,9.250744819641113,9.646316528320312,8.394100189208984,7.121554851531982,7.138974189758301,8.08257007598877,6.59097146987915,0.3535933494567871,0.41014841198921204,0.46120530366897583,0.3191368281841278,0.3753167390823364,0.32037413120269775,0.5029468536376953,0.5410189032554626,0.4234648048877716,0.450516939163208,0.3612902760505676,0.48709407448768616,19.773494592442805,15.501621995679299,18.060935024581823,17.822173274605465,18.267010037138537,17.772221368198895,14.776271498997586,0.17381451964009287,disco
-123.20343780517578,86.96167755126953,-22.49518585205078,6.931238651275635,8.458765029907227,12.637701034545898,-0.8590044379234314,-0.8323708176612854,-3.2620909214019775,2.6230344772338867,-0.7835581302642822,-0.4259603023529053,-3.829258441925049,76.5809555053711,30.938825607299805,22.82101821899414,17.581321716308594,13.027555465698242,11.946551322937012,11.497783660888672,11.121635437011719,9.634634017944336,8.524042129516602,7.868382453918457,7.949559688568115,7.895135879516602,0.3797210454940796,0.29433849453926086,0.39240869879722595,0.3573650121688843,0.46789512038230896,0.43418553471565247,0.30322563648223877,0.3218016028404236,0.3766421973705292,0.5944007635116577,0.24323385953903198,0.25723502039909363,27.749720783899054,15.792359073325425,18.751513861280106,19.887554229908105,20.33508652575427,18.857518811240485,16.70704282989361,0.12327627648510062,disco
-57.80061340332031,86.53878021240234,-11.77696704864502,38.776798248291016,2.375864028930664,8.829936981201172,-1.2931183576583862,9.917737007141113,-1.6644963026046753,9.836173057556152,3.0134122371673584,7.524686336517334,1.717929482460022,46.61643600463867,27.832416534423828,21.238819122314453,14.912635803222656,10.99988079071045,8.952430725097656,7.62869119644165,7.91232442855835,7.154642581939697,7.450596809387207,9.272571563720703,9.215059280395508,8.662723541259766,0.45876210927963257,0.290962815284729,0.33780112862586975,0.27626660466194153,0.4577174782752991,0.6384397745132446,0.3690526485443115,0.37858667969703674,0.34504884481430054,0.5001345872879028,0.3377363383769989,0.3122888207435608,26.142636932723196,15.41901967055097,19.85151987106947,19.575702520281467,19.480242368070975,18.974360751107913,18.126431846306605,0.12449924717008513,disco
-65.79325866699219,52.83180236816406,16.578832626342773,12.546979904174805,5.6043381690979,8.383380889892578,-0.6104740500450134,-0.6237841248512268,-4.082043170928955,0.6868590116500854,-7.78745698928833,-1.8914623260498047,-7.249997615814209,40.1284065246582,13.913105964660645,18.014394760131836,15.03920841217041,11.63943862915039,12.383800506591797,8.576455116271973,8.23324966430664,8.439689636230469,8.969669342041016,7.866211414337158,6.973804950714111,8.445613861083984,0.2329758256673813,0.3737705945968628,0.5171019434928894,0.3783443570137024,0.3640669584274292,0.350395143032074,0.48758986592292786,0.3940427899360657,0.3074280619621277,0.3553540110588074,0.2365003377199173,0.2943475544452667,27.657408072539965,14.888761252269413,18.643496092910503,18.48921830583924,18.49048439940538,16.81091654293861,16.419069889654164,0.18083450742550308,disco
-51.813499450683594,55.66841506958008,11.39661979675293,7.471484661102295,12.000198364257812,6.259165287017822,4.356969356536865,4.310425758361816,-5.940892219543457,0.5657939910888672,3.59938907623291,-2.3887081146240234,-5.823011875152588,43.255680084228516,24.29900360107422,17.409767150878906,13.196680068969727,11.10244083404541,8.122298240661621,9.159212112426758,6.846170425415039,7.468336582183838,7.253963470458984,9.727822303771973,6.928507328033447,7.10752010345459,0.2742934226989746,0.2913152873516083,0.3585223853588104,0.5783916115760803,0.4489305317401886,0.4528373181819916,0.44911429286003113,0.3761318027973175,0.39360275864601135,0.3770545423030853,0.5115119814872742,0.32024893164634705,30.37690219333074,14.652417410490907,17.583926084429937,17.452138123479063,17.57243107777368,15.963132274931052,14.68598067420306,0.1764282604489164,disco
-23.55833625793457,57.34353256225586,7.011987209320068,16.52512550354004,5.500359058380127,11.859777450561523,1.6749341487884521,5.46185827255249,2.7552292346954346,7.339150428771973,1.9634922742843628,1.2612276077270508,-2.3459415435791016,39.81442642211914,17.080183029174805,15.809082984924316,11.910387992858887,9.089364051818848,10.503323554992676,7.470072269439697,6.715094089508057,6.923092842102051,6.8191118240356445,6.4454426765441895,6.862238883972168,6.7271928787231445,0.5260406136512756,0.40989893674850464,0.44934454560279846,0.3254631757736206,0.4001607894897461,0.4943884015083313,0.3749784827232361,0.5293848514556885,0.4244915843009949,0.5328263640403748,0.36464059352874756,0.38587406277656555,26.661114267757952,14.17032571341185,17.50711925475379,17.437675954201147,17.903473829761413,16.330430214804263,17.222867739372518,0.16205155222039475,disco
-26.56824493408203,52.04786682128906,4.177975177764893,12.859308242797852,16.74013900756836,10.133736610412598,4.475160121917725,6.326910495758057,1.1580265760421753,0.6461884379386902,4.612163066864014,2.1431961059570312,-3.3678746223449707,42.14534378051758,17.500329971313477,13.892708778381348,13.311802864074707,10.882696151733398,8.270050048828125,8.216522216796875,6.841350078582764,5.8632941246032715,8.04866886138916,9.506784439086914,5.688098907470703,6.999679088592529,0.3986499309539795,0.5024959444999695,0.41676098108291626,0.41670355200767517,0.45239564776420593,0.5758225917816162,0.7403257489204407,0.5115296840667725,0.4020744264125824,0.3452611267566681,0.39580440521240234,0.297159343957901,25.015980777119143,14.073111825634532,16.024566474582972,16.343714525484504,17.73387130687523,16.033701899392288,14.97401954703743,0.19009560032894737,disco
-77.39574432373047,52.15557098388672,-8.997961044311523,12.85235595703125,8.566089630126953,2.8920133113861084,8.930742263793945,4.0137529373168945,-7.34464168548584,-2.2605180740356445,0.9621685147285461,-1.0486537218093872,-3.7624762058258057,42.231285095214844,21.735960006713867,22.02605438232422,17.297897338867188,12.89454174041748,14.921310424804688,12.438652992248535,9.924654006958008,9.49718952178955,9.62367057800293,8.183754920959473,8.646015167236328,7.866833686828613,0.39995577931404114,0.3339763581752777,0.3744497001171112,0.33614811301231384,0.41566532850265503,0.4851372241973877,0.4018200933933258,0.44785240292549133,0.3620878756046295,0.3023070991039276,0.282159686088562,0.30706000328063965,26.0606860378559,15.253408891853839,19.00323771152576,19.77840996614292,18.3671065636753,16.961106415762384,14.817921625875176,0.16828847595781735,disco
-107.36451721191406,91.02146911621094,-8.338967323303223,34.284461975097656,-1.9262821674346924,3.796600580215454,10.53145694732666,5.561392307281494,6.944074630737305,4.777405261993408,0.6849833130836487,-3.8546648025512695,-2.5791146755218506,48.76862716674805,26.568939208984375,24.05046844482422,17.333168029785156,11.333244323730469,12.286437034606934,9.271170616149902,9.76531982421875,9.484076499938965,8.014211654663086,7.8919677734375,7.0340728759765625,6.793674945831299,0.242279052734375,0.19367767870426178,0.3392614424228668,0.29228177666664124,0.44166672229766846,0.2701522409915924,0.33380141854286194,0.5244488716125488,0.33937016129493713,0.49033260345458984,0.23663930594921112,0.3877998888492584,24.995430260631494,15.612152164216353,21.22735496308039,22.27146888682305,20.78707445249755,19.909939375051334,16.287324349093776,0.10118608504256967,disco
